20180904015907,rb1810,20180904,20180903,23:00:00,500,4385,45976,4393,4372,4385,-1,43816,4387,3,4384,12,4683,4070,643736,2.01448e+09,4382,647832,4377
20180904023111,rb1810,20180904,20180903,23:00:00,500,4385,45976,4393,4372,4385,-1,43816,4387,3,4384,12,4683,4070,643736,2.01448e+09,4382,647832,4377
20180904023310,rb1810,20180904,20180903,23:00:00,500,4385,45976,4393,4372,4385,-1,43816,4387,3,4384,12,4683,4070,643736,2.01448e+09,4382,647832,4377
20180904090000,rb1810,20180904,20180904,09:00:00,500,4387,45990,4393,4372,4385,-1,43816,4388,49,4387,2,4683,4070,643736,2.0151e+09,4382,647832,4377
20180904090000,rb1810,20180904,20180904,09:00:01,0,4387,46032,4393,4372,4385,-1,43816.1,4388,34,4387,1,4683,4070,643738,2.01694e+09,4382,647832,4377
20180904090001,rb1810,20180904,20180904,09:00:01,500,4387,46036,4393,4372,4385,-1,43816.1,4388,9,4386,1,4683,4070,643740,2.01712e+09,4382,647832,4377
20180904090002,rb1810,20180904,20180904,09:00:02,0,4386,46038,4393,4372,4385,-1,43816.1,4388,9,4385,1,4683,4070,643740,2.0172e+09,4382,647832,4377
20180904090004,rb1810,20180904,20180904,09:00:02,500,4388,46044,4393,4372,4385,-1,43816.1,4388,6,4386,6,4683,4070,643734,2.01747e+09,4382,647832,4377
20180904090004,rb1810,20180904,20180904,09:00:03,0,4388,46044,4393,4372,4385,-1,43816.1,4387,1,4385,3,4683,4070,643734,2.01747e+09,4382,647832,4377
20180904090004,rb1810,20180904,20180904,09:00:03,500,4388,46044,4393,4372,4385,-1,43816.1,4386,1,4385,3,4683,4070,643734,2.01747e+09,4382,647832,4377
20180904090004,rb1810,20180904,20180904,09:00:04,0,4386,46046,4393,4372,4385,-1,43816.1,4388,6,4387,1,4683,4070,643734,2.01756e+09,4382,647832,4377
20180904090004,rb1810,20180904,20180904,09:00:04,500,4388,46068,4393,4372,4385,-1,43816.1,4388,4,4385,3,4683,4070,643728,2.01852e+09,4382,647832,4377
20180904090005,rb1810,20180904,20180904,09:00:05,0,4388,46068,4393,4372,4385,-1,43816.1,4388,4,4385,5,4683,4070,643728,2.01852e+09,4382,647832,4377
20180904090005,rb1810,20180904,20180904,09:00:05,500,4389,46088,4393,4372,4385,-1,43816.2,4389,1,4385,10,4683,4070,643736,2.0194e+09,4382,647832,4377
20180904090006,rb1810,20180904,20180904,09:00:06,0,4389,46090,4393,4372,4385,-1,43816.2,4389,9,4386,30,4683,4070,643736,2.01949e+09,4382,647832,4377
20180904090006,rb1810,20180904,20180904,09:00:06,500,4386,46092,4393,4372,4385,-1,43816.2,4389,9,4386,32,4683,4070,643738,2.01957e+09,4382,647832,4377
20180904090006,rb1810,20180904,20180904,09:00:07,0,4388,46096,4393,4372,4385,-1,43816.2,4388,18,4386,28,4683,4070,643736,2.01975e+09,4382,647832,4377
20180904090007,rb1810,20180904,20180904,09:00:07,500,4388,46096,4393,4372,4385,-1,43816.2,4389,9,4388,1,4683,4070,643736,2.01975e+09,4382,647832,4377
20180904090007,rb1810,20180904,20180904,09:00:08,0,4388,46098,4393,4372,4385,-1,43816.2,4388,1,4385,3,4683,4070,643736,2.01984e+09,4382,647832,4377
20180904090008,rb1810,20180904,20180904,09:00:08,500,4388,46100,4393,4372,4385,-1,43816.2,4388,1,4386,25,4683,4070,643738,2.01993e+09,4382,647832,4377
20180904090008,rb1810,20180904,20180904,09:00:09,0,4388,46100,4393,4372,4385,-1,43816.2,4389,9,4388,5,4683,4070,643738,2.01993e+09,4382,647832,4377
20180904090009,rb1810,20180904,20180904,09:00:09,500,4388,46116,4393,4372,4385,-1,43816.2,4388,5,4386,1,4683,4070,643738,2.02063e+09,4382,647832,4377
20180904090009,rb1810,20180904,20180904,09:00:10,0,4389,46138,4393,4372,4385,-1,43816.2,4389,3,4386,3,4683,4070,643738,2.02159e+09,4382,647832,4377
20180904090010,rb1810,20180904,20180904,09:00:10,500,4389,46138,4393,4372,4385,-1,43816.2,4388,2,4386,6,4683,4070,643738,2.02159e+09,4382,647832,4377
20180904090010,rb1810,20180904,20180904,09:00:11,0,4388,46142,4393,4372,4385,-1,43816.2,4388,1,4386,3,4683,4070,643742,2.02177e+09,4382,647832,4377
20180904090011,rb1810,20180904,20180904,09:00:11,500,4388,46142,4393,4372,4385,-1,43816.2,4388,1,4386,3,4683,4070,643742,2.02177e+09,4382,647832,4377
20180904090011,rb1810,20180904,20180904,09:00:12,0,4388,46142,4393,4372,4385,-1,43816.2,4388,1,4386,3,4683,4070,643742,2.02177e+09,4382,647832,4377
20180904090012,rb1810,20180904,20180904,09:00:12,500,4388,46144,4393,4372,4385,-1,43816.2,4389,9,4388,2,4683,4070,643742,2.02186e+09,4382,647832,4377
20180904090012,rb1810,20180904,20180904,09:00:13,0,4388,46148,4393,4372,4385,-1,43816.2,4388,2,4386,2,4683,4070,643740,2.02203e+09,4382,647832,4377
20180904090013,rb1810,20180904,20180904,09:00:13,500,4388,46148,4393,4372,4385,-1,43816.2,4388,3,4386,11,4683,4070,643740,2.02203e+09,4382,647832,4377
20180904090013,rb1810,20180904,20180904,09:00:14,0,4388,46148,4393,4372,4385,-1,43816.2,4388,2,4386,11,4683,4070,643740,2.02203e+09,4382,647832,4377
20180904090014,rb1810,20180904,20180904,09:00:14,500,4388,46152,4393,4372,4385,-1,43816.2,4388,3,4386,11,4683,4070,643744,2.02221e+09,4382,647832,4377
20180904090014,rb1810,20180904,20180904,09:00:15,0,4388,46154,4393,4372,4385,-1,43816.2,4388,2,4386,12,4683,4070,643746,2.0223e+09,4382,647832,4377
20180904090015,rb1810,20180904,20180904,09:00:15,500,4388,46160,4393,4372,4385,-1,43816.3,4389,11,4388,7,4683,4070,643746,2.02256e+09,4382,647832,4377
20180904090015,rb1810,20180904,20180904,09:00:16,0,4388,46174,4393,4372,4385,-1,43816.3,4388,13,4386,13,4683,4070,643742,2.02317e+09,4382,647832,4377
20180904090016,rb1810,20180904,20180904,09:00:16,500,4388,46174,4393,4372,4385,-1,43816.3,4388,13,4386,8,4683,4070,643742,2.02317e+09,4382,647832,4377
20180904090016,rb1810,20180904,20180904,09:00:17,0,4388,46174,4393,4372,4385,-1,43816.3,4387,8,4386,8,4683,4070,643742,2.02317e+09,4382,647832,4377
20180904090017,rb1810,20180904,20180904,09:00:17,500,4387,46182,4393,4372,4385,-1,43816.3,4387,5,4386,8,4683,4070,643750,2.02352e+09,4382,647832,4377
20180904090017,rb1810,20180904,20180904,09:00:18,0,4386,46200,4393,4372,4385,-1,43816.3,4386,17,4385,6,4683,4070,643766,2.02431e+09,4382,647832,4377
20180904090018,rb1810,20180904,20180904,09:00:18,500,4386,46200,4393,4372,4385,-1,43816.3,4386,17,4385,14,4683,4070,643766,2.02431e+09,4382,647832,4377
20180904090018,rb1810,20180904,20180904,09:00:19,0,4386,46220,4393,4372,4385,-1,43816.3,4386,7,4385,17,4683,4070,643786,2.02519e+09,4382,647832,4377
20180904090019,rb1810,20180904,20180904,09:00:19,500,4386,46234,4393,4372,4385,-1,43816.3,4388,13,4385,19,4683,4070,643786,2.0258e+09,4382,647832,4377
20180904090019,rb1810,20180904,20180904,09:00:20,0,4386,46236,4393,4372,4385,-1,43816.3,4387,38,4386,9,4683,4070,643786,2.02589e+09,4382,647832,4377
20180904090020,rb1810,20180904,20180904,09:00:20,500,4386,46254,4393,4372,4385,-1,43816.4,4387,38,4385,12,4683,4070,643786,2.02668e+09,4382,647832,4377
20180904090020,rb1810,20180904,20180904,09:00:21,0,4386,46256,4393,4372,4385,-1,43816.4,4387,29,4385,17,4683,4070,643786,2.02677e+09,4382,647832,4377
20180904090021,rb1810,20180904,20180904,09:00:21,500,4386,46256,4393,4372,4385,-1,43816.4,4387,30,4386,3,4683,4070,643786,2.02677e+09,4382,647832,4377
20180904090021,rb1810,20180904,20180904,09:00:22,0,4386,46256,4393,4372,4385,-1,43816.4,4387,26,4386,8,4683,4070,643786,2.02677e+09,4382,647832,4377
20180904090022,rb1810,20180904,20180904,09:00:22,500,4386,46256,4393,4372,4385,-1,43816.4,4387,8,4386,9,4683,4070,643786,2.02677e+09,4382,647832,4377
20180904090022,rb1810,20180904,20180904,09:00:23,0,4387,46272,4393,4372,4385,-1,43816.4,4388,56,4387,2,4683,4070,643800,2.02747e+09,4382,647832,4377
20180904090023,rb1810,20180904,20180904,09:00:23,500,4387,46272,4393,4372,4385,-1,43816.4,4388,56,4387,10,4683,4070,643800,2.02747e+09,4382,647832,4377
20180904090023,rb1810,20180904,20180904,09:00:24,0,4386,46310,4393,4372,4385,-1,43816.4,4386,2,4385,11,4683,4070,643768,2.02914e+09,4382,647832,4377
20180904090024,rb1810,20180904,20180904,09:00:24,500,4386,46314,4393,4372,4385,-1,43816.4,4388,57,4386,11,4683,4070,643764,2.02931e+09,4382,647832,4377
20180904090024,rb1810,20180904,20180904,09:00:25,0,4386,46314,4393,4372,4385,-1,43816.4,4387,1,4385,14,4683,4070,643764,2.02931e+09,4382,647832,4377
20180904090025,rb1810,20180904,20180904,09:00:25,500,4386,46314,4393,4372,4385,-1,43816.4,4387,1,4386,2,4683,4070,643764,2.02931e+09,4382,647832,4377
20180904090025,rb1810,20180904,20180904,09:00:26,0,4386,46314,4393,4372,4385,-1,43816.4,4387,1,4386,5,4683,4070,643764,2.02931e+09,4382,647832,4377
20180904090026,rb1810,20180904,20180904,09:00:26,500,4388,46334,4393,4372,4385,-1,43816.4,4388,48,4386,10,4683,4070,643760,2.03019e+09,4382,647832,4377
20180904090026,rb1810,20180904,20180904,09:00:27,0,4386,46344,4393,4372,4385,-1,43816.5,4386,3,4385,17,4683,4070,643756,2.03063e+09,4382,647832,4377
20180904090027,rb1810,20180904,20180904,09:00:27,500,4386,46350,4393,4372,4385,-1,43816.5,4387,2,4386,3,4683,4070,643750,2.03089e+09,4382,647832,4377
20180904090027,rb1810,20180904,20180904,09:00:28,0,4386,46350,4393,4372,4385,-1,43816.5,4387,2,4385,17,4683,4070,643750,2.03089e+09,4382,647832,4377
20180904090028,rb1810,20180904,20180904,09:00:28,500,4387,46354,4393,4372,4385,-1,43816.5,4388,69,4387,48,4683,4070,643752,2.03107e+09,4382,647832,4377
20180904090028,rb1810,20180904,20180904,09:00:29,0,4387,46450,4393,4372,4385,-1,43816.6,4388,69,4386,3,4683,4070,643848,2.03528e+09,4382,647832,4377
20180904090029,rb1810,20180904,20180904,09:00:29,500,4387,46450,4393,4372,4385,-1,43816.6,4387,2,4386,3,4683,4070,643848,2.03528e+09,4382,647832,4377
20180904090029,rb1810,20180904,20180904,09:00:30,0,4387,46470,4393,4372,4385,-1,43816.6,4387,1,4386,3,4683,4070,643830,2.03616e+09,4382,647832,4377
20180904090030,rb1810,20180904,20180904,09:00:30,500,4387,46482,4393,4372,4385,-1,43816.6,4388,69,4387,44,4683,4070,643840,2.03668e+09,4382,647832,4377
20180904090030,rb1810,20180904,20180904,09:00:31,0,4387,46570,4393,4372,4385,-1,43816.7,4388,69,4387,5,4683,4070,643928,2.04054e+09,4382,647832,4377
20180904090031,rb1810,20180904,20180904,09:00:31,500,4387,46580,4393,4372,4385,-1,43816.7,4387,8,4386,8,4683,4070,643928,2.04098e+09,4382,647832,4377
20180904090031,rb1810,20180904,20180904,09:00:32,0,4387,46582,4393,4372,4385,-1,43816.7,4387,8,4386,11,4683,4070,643928,2.04107e+09,4382,647832,4377
20180904090032,rb1810,20180904,20180904,09:00:32,500,4387,46582,4393,4372,4385,-1,43816.7,4387,7,4386,11,4683,4070,643928,2.04107e+09,4382,647832,4377
20180904090032,rb1810,20180904,20180904,09:00:33,0,4387,46582,4393,4372,4385,-1,43816.7,4387,7,4386,11,4683,4070,643928,2.04107e+09,4382,647832,4377
20180904090033,rb1810,20180904,20180904,09:00:33,500,4387,46596,4393,4372,4385,-1,43816.7,4388,70,4387,3,4683,4070,643928,2.04168e+09,4382,647832,4377
20180904090033,rb1810,20180904,20180904,09:00:34,0,4387,46596,4393,4372,4385,-1,43816.7,4388,70,4387,5,4683,4070,643928,2.04168e+09,4382,647832,4377
20180904090034,rb1810,20180904,20180904,09:00:34,500,4388,46602,4393,4372,4385,-1,43816.8,4388,67,4387,5,4683,4070,643928,2.04195e+09,4382,647832,4377
20180904090035,rb1810,20180904,20180904,09:00:35,500,4387,46604,4393,4372,4385,-1,43816.8,4388,67,4387,7,4683,4070,643926,2.04204e+09,4382,647832,4377
20180904090035,rb1810,20180904,20180904,09:00:36,0,4388,46606,4393,4372,4385,-1,43816.8,4388,66,4387,7,4683,4070,643926,2.04212e+09,4382,647832,4377
20180904090036,rb1810,20180904,20180904,09:00:36,500,4388,46606,4393,4372,4385,-1,43816.8,4388,66,4387,7,4683,4070,643926,2.04212e+09,4382,647832,4377
20180904090036,rb1810,20180904,20180904,09:00:37,0,4388,46606,4393,4372,4385,-1,43816.8,4388,66,4387,12,4683,4070,643926,2.04212e+09,4382,647832,4377
20180904090037,rb1810,20180904,20180904,09:00:37,500,4388,46606,4393,4372,4385,-1,43816.8,4388,66,4387,12,4683,4070,643926,2.04212e+09,4382,647832,4377
20180904090037,rb1810,20180904,20180904,09:00:38,0,4388,46606,4393,4372,4385,-1,43816.8,4388,66,4387,22,4683,4070,643926,2.04212e+09,4382,647832,4377
20180904090038,rb1810,20180904,20180904,09:00:38,500,4388,46606,4393,4372,4385,-1,43816.8,4388,67,4387,22,4683,4070,643926,2.04212e+09,4382,647832,4377
20180904090038,rb1810,20180904,20180904,09:00:39,0,4388,46616,4393,4372,4385,-1,43816.8,4388,62,4387,27,4683,4070,643916,2.04256e+09,4382,647832,4377
20180904090039,rb1810,20180904,20180904,09:00:39,500,4387,46632,4393,4372,4385,-1,43816.8,4388,62,4387,19,4683,4070,643904,2.04326e+09,4382,647832,4377
20180904090040,rb1810,20180904,20180904,09:00:40,500,4388,46634,4393,4372,4385,-1,43816.8,4388,62,4387,19,4683,4070,643902,2.04335e+09,4382,647832,4377
20180904090041,rb1810,20180904,20180904,09:00:41,500,4388,46634,4393,4372,4385,-1,43816.8,4388,62,4387,19,4683,4070,643902,2.04335e+09,4382,647832,4377
20180904090041,rb1810,20180904,20180904,09:00:42,0,4388,46634,4393,4372,4385,-1,43816.8,4388,58,4387,22,4683,4070,643902,2.04335e+09,4382,647832,4377
20180904090042,rb1810,20180904,20180904,09:00:42,500,4387,46640,4393,4372,4385,-1,43816.8,4388,58,4387,22,4683,4070,643900,2.04362e+09,4382,647832,4377
20180904090042,rb1810,20180904,20180904,09:00:43,0,4387,46640,4393,4372,4385,-1,43816.8,4388,58,4387,24,4683,4070,643900,2.04362e+09,4382,647832,4377
20180904090043,rb1810,20180904,20180904,09:00:43,500,4387,46640,4393,4372,4385,-1,43816.8,4388,58,4387,24,4683,4070,643900,2.04362e+09,4382,647832,4377
20180904090043,rb1810,20180904,20180904,09:00:44,0,4387,46684,4393,4372,4385,-1,43816.9,4388,37,4387,23,4683,4070,643898,2.04555e+09,4382,647832,4377
20180904090044,rb1810,20180904,20180904,09:00:44,500,4388,46758,4393,4372,4385,-1,43817,4389,7,4387,25,4683,4070,643870,2.04879e+09,4382,647832,4377
20180904090044,rb1810,20180904,20180904,09:00:45,0,4389,46764,4393,4372,4385,-1,43817,4389,11,4388,53,4683,4070,643874,2.04906e+09,4382,647832,4377
20180904090045,rb1810,20180904,20180904,09:00:45,500,4389,46786,4393,4372,4385,-1,43817,4390,93,4388,53,4683,4070,643892,2.05002e+09,4382,647832,4377
20180904090045,rb1810,20180904,20180904,09:00:46,0,4390,46788,4393,4372,4385,-1,43817,4390,92,4388,53,4683,4070,643892,2.05011e+09,4382,647832,4377
20180904090046,rb1810,20180904,20180904,09:00:46,500,4388,46834,4393,4372,4385,-1,43817.1,4390,92,4388,29,4683,4070,643892,2.05213e+09,4382,647832,4377
20180904090046,rb1810,20180904,20180904,09:00:47,0,4388,46874,4393,4372,4385,-1,43817.1,4388,31,4387,28,4683,4070,643894,2.05388e+09,4382,647832,4377
20180904090047,rb1810,20180904,20180904,09:00:47,500,4388,46886,4393,4372,4385,-1,43817.1,4388,25,4387,28,4683,4070,643882,2.05441e+09,4382,647832,4377
20180904090047,rb1810,20180904,20180904,09:00:48,0,4388,46936,4393,4372,4385,-1,43817.2,4389,4,4387,30,4683,4070,643864,2.0566e+09,4382,647832,4377
20180904090048,rb1810,20180904,20180904,09:00:48,500,4388,46936,4393,4372,4385,-1,43817.2,4389,4,4388,2,4683,4070,643864,2.0566e+09,4382,647832,4377
20180904090048,rb1810,20180904,20180904,09:00:49,0,4388,46940,4393,4372,4385,-1,43817.2,4389,4,4387,31,4683,4070,643862,2.05678e+09,4382,647832,4377
20180904090049,rb1810,20180904,20180904,09:00:49,500,4388,46940,4393,4372,4385,-1,43817.2,4389,4,4387,30,4683,4070,643862,2.05678e+09,4382,647832,4377
20180904090049,rb1810,20180904,20180904,09:00:50,0,4389,46942,4393,4372,4385,-1,43817.2,4389,4,4387,28,4683,4070,643864,2.05687e+09,4382,647832,4377
20180904090050,rb1810,20180904,20180904,09:00:50,500,4389,46942,4393,4372,4385,-1,43817.2,4389,4,4387,28,4683,4070,643864,2.05687e+09,4382,647832,4377
20180904090050,rb1810,20180904,20180904,09:00:51,0,4390,46982,4393,4372,4385,-1,43817.3,4390,84,4387,18,4683,4070,643882,2.05862e+09,4382,647832,4377
20180904090051,rb1810,20180904,20180904,09:00:51,500,4387,46984,4393,4372,4385,-1,43817.3,4389,20,4387,12,4683,4070,643882,2.05871e+09,4382,647832,4377
20180904090051,rb1810,20180904,20180904,09:00:52,0,4387,47008,4393,4372,4385,-1,43817.3,4388,5,4387,1,4683,4070,643868,2.05976e+09,4382,647832,4377
20180904090052,rb1810,20180904,20180904,09:00:52,500,4387,47010,4393,4372,4385,-1,43817.3,4388,1,4386,12,4683,4070,643868,2.05985e+09,4382,647832,4377
20180904090052,rb1810,20180904,20180904,09:00:53,0,4388,47022,4393,4372,4385,-1,43817.3,4389,4,4388,9,4683,4070,643880,2.06038e+09,4382,647832,4377
20180904090053,rb1810,20180904,20180904,09:00:53,500,4386,47042,4393,4372,4385,-1,43817.3,4388,22,4386,13,4683,4070,643884,2.06126e+09,4382,647832,4377
20180904090053,rb1810,20180904,20180904,09:00:54,0,4387,47046,4393,4372,4385,-1,43817.4,4387,21,4386,10,4683,4070,643884,2.06143e+09,4382,647832,4377
20180904090054,rb1810,20180904,20180904,09:00:54,500,4386,47066,4393,4372,4385,-1,43817.4,4387,22,4385,11,4683,4070,643872,2.06231e+09,4382,647832,4377
20180904090054,rb1810,20180904,20180904,09:00:55,0,4386,47066,4393,4372,4385,-1,43817.4,4387,21,4385,11,4683,4070,643872,2.06231e+09,4382,647832,4377
20180904090055,rb1810,20180904,20180904,09:00:55,500,4386,47068,4393,4372,4385,-1,43817.4,4386,1,4385,11,4683,4070,643872,2.0624e+09,4382,647832,4377
20180904090055,rb1810,20180904,20180904,09:00:56,0,4386,47068,4393,4372,4385,-1,43817.4,4386,1,4385,11,4683,4070,643872,2.0624e+09,4382,647832,4377
20180904090056,rb1810,20180904,20180904,09:00:56,500,4386,47070,4393,4372,4385,-1,43817.4,4388,12,4385,14,4683,4070,643874,2.06248e+09,4382,647832,4377
20180904090056,rb1810,20180904,20180904,09:00:57,0,4386,47070,4393,4372,4385,-1,43817.4,4387,21,4385,12,4683,4070,643874,2.06248e+09,4382,647832,4377
20180904090057,rb1810,20180904,20180904,09:00:57,500,4386,47070,4393,4372,4385,-1,43817.4,4387,21,4385,12,4683,4070,643874,2.06248e+09,4382,647832,4377
20180904090057,rb1810,20180904,20180904,09:00:58,0,4386,47070,4393,4372,4385,-1,43817.4,4387,41,4385,12,4683,4070,643874,2.06248e+09,4382,647832,4377
20180904090058,rb1810,20180904,20180904,09:00:58,500,4386,47070,4393,4372,4385,-1,43817.4,4387,42,4386,1,4683,4070,643874,2.06248e+09,4382,647832,4377
20180904090058,rb1810,20180904,20180904,09:00:59,0,4386,47072,4393,4372,4385,-1,43817.4,4387,42,4385,12,4683,4070,643874,2.06257e+09,4382,647832,4377
20180904090059,rb1810,20180904,20180904,09:00:59,500,4386,47072,4393,4372,4385,-1,43817.4,4387,41,4385,12,4683,4070,643874,2.06257e+09,4382,647832,4377
